stop_id,stop_name
740062782,Framnäsvägen
740068603,Framnäsvägen
740073270,Framnäsvägen
740074076,Framnäsvägen
740010371,Frankhyttan
740038743,Frankhyttan skola
740013409,Frankrike
740030213,Frans Bloms gata
740054643,Fransberg
740052064,Franska vägen
740058270,Franstorp
740026489,Frautjälen
740009897,Frebbenbo vägskäl
740055197,Freberga
740014532,Frebo
740063572,Fredahlsgatan
740056970,Freden
740068637,Fredens vägskäl
740061171,Fredholmen
740046104,Fredhäll
740074637,Fredkullaskolan
740035159,Fredrik Bondes väg
740001055,Fredrika
740065492,Fredrika Bremers gata
740014061,Fredrika väg 92
740062858,Fredriks gata
740043520,Fredriksberg
740052868,Fredriksberg
740062206,Fredriksberg
740063472,Fredriksberg
740065250,Fredriksberg
740066132,Fredriksberg
740068676,Fredriksberg
740008891,Fredriksberg (Hagby)
740009293,Fredriksberg (Åland)
740034498,Fredriksberg brygga
740000643,Fredriksberg bussplan
740033632,Fredriksberg centrum
740047143,Fredriksberg Herrgården
740012977,Fredriksberg Säfsgården
740063604,Fredriksberg Östra Gerum
740072718,Fredriksbergsskolan
740029755,Fredriksbergsvägen
740032997,Fredriksbergsvägen
740066257,Fredriksbergsvägen
740017667,Fredriksborg
740040452,Fredriksborg
740055579,Fredriksborg
740069622,Fredriksborg
740071765,Fredriksborg
740008992,Fredriksdal
740038845,Fredriksdal
740069054,Fredriksdal
740028329,Fredriksdal Hussborg
740024639,Fredriksdal kyrka
740039956,Fredriksdal Stationsgatan
740028330,Fredriksdal Västra
740039957,Fredriksdal västra
740054031,Fredriksdalsgatan
740010372,Fredriksfors
740042197,Fredrikshaldsvägen
740008730,Fredrikslund
740038164,Fredrikslund
740068185,Fredrikslund
740054528,Fredrikslundsvägen
740053034,Fredriksnäs
740065727,Fredrikstrandsvägen
740010373,Fredros
740024043,Fredsberg Kyrka
740053499,Fredsgatan
740069330,Fredsgatan
740048985,Fredshammar vsk
740072631,Fredslundsvägen
740044286,Fredstorget
740063276,Fredstorp
740059824,Fredåsgatan
740070109,Frejagatan
740063263,Frejan
740059967,Frejaplan
740047542,Frejavägen
740066615,Frejavägen
740067129,Frejgatan
740045995,Frejgatan (på Roslagsgatan)
740046131,Frejgatan (på Sveavägen)
740046040,Frejgatan (på Upplandsgatan)
740006410,Freluga
740006406,Freluga gård
740006415,Freluga Kolsmyra
740006421,Freluga Smensbacken
740006425,Freluga Sörbovägen
740006404,Freluga väg 301 Bergströms
740006429,Freluga väg 301 Tranbo
740006430,Freluga väg 301 Västbacka
740021646,Frescati
740042140,Fressland
740021058,Fresta
740066768,Fresta gård
740066767,Fresta kyrka
740066771,Fresta prästgård
740067370,Frestadalen
740042598,Frestersbyn
740062312,Friabäck
740030832,Fribetesvägen
740060703,Friborg
740069894,Fribovägen
740001455,Fridafors Kyrkhultsvägen
740038308,Fridalavägen
740023062,Fridalund
740075333,Fridebo (Uppsala)
740037886,Frideborgen
740038727,Friden
740066430,Friden
740063271,Fridene
740010375,Fridene kyrka
740055157,Fridensborg
740066837,Fridensborgs vägskäl
740023852,Fridensborgsvägen
740069898,Fridenslundsvägen
740008675,Fridhem
740014154,Fridhem
740016954,Fridhem
740017970,Fridhem
740025884,Fridhem
740026128,Fridhem
740026751,Fridhem
740032537,Fridhem
740035480,Fridhem
740035944,Fridhem
740037833,Fridhem
740038856,Fridhem
740041171,Fridhem
740046343,Fridhem
740050142,Fridhem
740055572,Fridhem
740056783,Fridhem
740057194,Fridhem
740064001,Fridhem
740064881,Fridhem
740065810,Fridhem
740067177,Fridhem
740068148,Fridhem
740069661,Fridhem
740072092,Fridhem
740074624,Fridhem
740076069,Fridhem
740053617,Fridhem Norrlandet
740052317,Fridhem Nybro
740051395,Fridhem Skedshult
740059219,Fridhems Kyrkogård
740050143,Fridhems skola
740017043,Fridhemsberg
740037156,Fridhemsgatan
740049511,Fridhemsgatan
740072268,Fridhemsgatan
740045984,Fridhemsgatan (på Kungsholms strand)
740052958,Fridhemsgatan Oskarshamn
740021661,Fridhemsplan T-bana
740061965,Fridhemsskolan
740038017,Fridhemsvägen
740042849,Fridhemsvägen
740054377,Fridhemsvägen
740054486,Fridhemsvägen Hammaren
740049425,"Fridhemsvägen, Sänna"
740067410,Fridhäll
740075521,Fridkulla
740010377,Fridlevstad
740044883,Fridnäs (Brattheden)
740006145,Fridsbacka
740006156,Fridsbacka Skagan
740011283,Fridsberg (Sigtuna)
740013251,Fridsbo
740053622,Fridsborg
740059220,Friedländers Gata
740063091,Friels kyrka
740063089,Frielsberg
740037673,Friggagatan
740012659,Friggatofta
740012683,Friggatofta Gård
740069510,Friggavägen
740063437,Friggeråker
740055340,Friggestorp
740010378,Friggesund
740006810,Friggesund Brandstationen
740006811,Friggesund Dellengården
740006809,Friggesund Plantskolan
740006812,Friggesund skola
740025929,Friggesund Strömbackavägen
740006808,Friggesund Svågavägen
740042881,Frigård
740044693,Frihamnen
740045953,Frihamnens färjeterminal
740045972,Frihamnsporten
740072023,Frihamnsporten
740068202,Frihamra
740070581,Frihamra vägskäl
740061597,Frillesås
740061594,Frillesås Borekullavägen
740016040,Frillesås Korsväg
740016049,Frillesås kyrka
740000770,Frillesås skola
740056256,Friluftsbadet
740075508,Friluftscentrum
740024956,Friluftsgården
740066139,Friluftsvägen
740019738,Frimodigs
740066171,Frimurarhemmet
740053711,Frimurarvägen
740059221,Frimästaregatan
740040928,Frinnaryd Brinka
740010379,Frinnaryd centrum
740040926,Frinnaryds kyrka
740040927,Frinnaryds Norrgård
740040923,Frinnarydsvägen
740054585,Fristad
740055635,Fristad
740064637,Fristad Asklandavägen
740064643,Fristad Bilverkstaden
740064635,Fristad Hedagården
740064636,Fristad Lönnvägen
740064644,Fristad Skola
740000109,Fristad station
740042968,Fristorp
740063836,Fritidsgården
740042814,Fritidsvägen
740060004,Fritidsvägen
740070099,Fritidsvägen
740035218,Fritidsvägen Braås
740000353,Fritsla station
740053399,Frituna
740059894,Fritzes väg
740032593,Froarpsvägen
740013866,Fromheden
740049673,Frommesta
740043738,Fromtorp
740068804,Frostaliden
740014516,Frostavallen
740075527,Frostavallen Ullstorp
740012188,Frostavallens vandrarhem
740026588,Frostberget
740047460,Frostbo
740048700,Frostkitt
740014039,Frostkåge
740013676,"Frostkåge E4, Skellefteå"
740075872,Frostkåge V
740026302,Frostkågemarken
740043153,Frostmätarevägen
740048609,Frosts Knivfabrik Östnor
740030557,Fru Alstadsvägen
740065153,Fru Marias väg
740012351,Frufällan
740042891,Frugården
740052601,Frukthandlarvägen
740066198,Fruktvägen
740052027,Fruskogsvägen
740038493,Frustuna kyrka
740066463,Fruvik
740021719,Fruängen T-bana
740065672,Fruängsgården
740036783,Fryggestorp
740004317,Frykenstrand
740056936,Frykerudsvägen
740056937,Frykforsen
740063856,Frykholmsvägen
740069520,Fryksdalsbacken
740001057,Fryksås vägskäl
740001419,Frykåsen station
740073416,Fryshuset
740008041,Fråganbo
740027567,Frånö Alvägen
740026929,Frånö Björknäsvägen
740027565,Frånö Folkets Hus
740029010,Frånö Hamnviken väg 90
740027566,Frånö Hamnviksvägen
740028985,Frånö Poppelvägen
740028984,Frånö v90 Småföretagarnas Hus
740015136,Frånö väg 90
740028983,Frånö väg 90 Folksam
740065245,Fråstorp
740031130,Frägård
740066421,Fräkensundet
740039292,Fräkentorpsvägen
740038388,Frälsegården
740041204,Frälsegården
740050120,Frälsegården
740043117,Frälsegårdsgatan
740047636,Främby
740047572,Främbyskolan
740047627,Främbyviken
740019582,Främlingshem
740029106,Främmerbilla
740010380,Främmestad
740053145,Främsteby
740031975,Frändatorp
740012257,Frändefors posten
740012258,Frändefors skola
740001456,Frändefors Ödsmålavägen
740041521,Frändeforsvägen Uddevalla
740054980,Frängsätter
740041371,Fränneröd
740072034,Fränninge Nils Månssons skola
740016621,Fränninge Södra
740054435,Fränntorp
740028299,Fränsta
740021735,Fränsta busstation
740027568,Fränsta Folkhögskola
740015134,Fränsta ICA
740000378,Fränsta station
740006443,Fränsta Vårdcentralen
740069539,Fräsarvägen
740040167,Fröakärr
740021582,Fröberga
740058576,Fröbol
740033283,Fröbökevägen
740025570,Fröderyd kyrka
740014155,Frödinge centrum
740053256,Frödinge skola
740053252,Frödinge sågverk
740014162,Frödinge vsk
740053253,Frödingehult
740058732,Frödings sten
740060824,Frödingsgården
740051265,Frödingsplan
740063527,Frödingstorp
740046214,Frödingsvägen
740051284,Frödingsvägen
740043777,Frögärde
740063003,Fröjdegårdsvägen
740001058,Fröjel
740070817,Fröjelgården
740010383,Fröjered Kyrkan
740063659,Fröjered norra
740017972,Fröjered skola
740063564,Frökind
740041274,Fröland
740027838,Fröland E4
740022725,Frölandsvägen väg 44
740033258,Fröllinge
740062278,Frölunda
740069299,Frölunda
740025662,Frölunda Musikvägen
740020480,Frölunda Positivgatan
740062279,Frölunda skogen
740015564,Frölunda smedja
740015565,Frölunda torg
740052460,Fröneskruvsvägen
740069594,Frönäsvägen
740069709,Frönäsvägen
740053199,Fröreda västra
740053198,Fröreda östra
740023941,Frörum
740001457,Frösakull
740033574,Frösakull Campingstigen
740033578,Frösakull Erik Staels väg
740033576,Frösakull Fammarpsvägen
740003737,Frösakull Kronolund
740033628,Frösakull Skeabergsvägen
740033575,Frösakull Villavägen
740001059,Fröseke
740014309,Fröseke kapell
740052449,Fröskelås
740012482,Fröskog
740043261,Fröskog Stom
740000965,Fröslida
740009652,Fröslunda södra
740037448,Fröslundavägen
740055498,Frössle
740044542,Frössvivägen Hallstaham
740049955,Frösta
740044256,Fröstbo
740021025,Fröstdal
740060916,Fröstebo
740012841,Frösthults kyrka
740062066,Fröstorpsgatan
740066545,Frösunda
740045686,Frösunda kyrka
740066644,Frösunda port
740024802,Frösunda station
740046195,Frösunda strand
740066643,Frösunda torg
740066587,Frösundaleden
740046196,Frösundavik
740049931,Frösvidalsvägen
740034523,Frösvik brygga
740068693,Frösviksvägen
740055926,Frösäng
740053728,Frösätrabacken
740029650,Frösö camping
740029660,Frösö Golfbana
740013453,Frösö kyrka
740017765,Frösö Ridcenter
740017923,Frösö Skidlek
740029682,Frösön Alpbacken
740029703,Frösön Alpvägen
740029689,Frösön Berge
740029631,Frösön Bergsgatan
740029681,Frösön Bergvik
740029685,Frösön Björkallén
740072628,Frösön Cronstads väg
740029701,Frösön Elsasvägen
740029634,Frösön Fjällgatan
740017606,Frösön Fornborgsvägen
740029662,Frösön Frimans väg
740029845,Frösön Frösö Strand
740029659,Frösön Frösö Zoo
740029575,Frösön Frösödalstorg
740029692,Frösön Frösötornet
740029700,Frösön GB-backen
740010730,Frösön Gripengränd
740029636,Frösön Hornsbergskyrkan
740029651,Frösön Hov
740029668,Frösön Hovslund
740029578,Frösön Hårdvallsvägen
740013455,Frösön Härke
740029633,Frösön Kaptensgatan
740029644,Frösön Konvaljevägen
740029697,Frösön Krönet
740029641,Frösön Källparken
740029695,Frösön Ladängen
740029579,Frösön Lakevägen
740029576,Frösön Lillgatan
740029691,Frösön Långåker
740072518,Frösön Lägervägen
740017922,Frösön Lövsta
740017959,Frösön Lövsta idrottsplats
740017924,Frösön Lövstabadet
740029613,Frösön Lövstavägen
740029684,Frösön Lövtorpsvägen
740029665,Frösön Mickelsgård
740029981,Frösön Mjälle
740029577,Frösön Mjällebäcken
740030098,Frösön Mjällsta
740029612,Frösön Mällbyvägen
740029640,Frösön Mälltorpsgatan
740017679,Frösön norra brofästet
740029573,Frösön Nybo
740029680,Frösön Parkstigen
740029683,Frösön Per Magnérs väg
740029652,Frösön Rise
740029637,Frösön Ruuthsvägen
740029702,Frösön Ruuthsvägen övre
740029632,Frösön Rådmansgatan
740029698,Frösön Räntmästarvägen
740029663,Frösön Sessero
740029664,Frösön Sjövalla
740029643,Frösön Skogsvägen
740029646,Frösön Snorres väg
740029699,Frösön Sportvägen övre
740029653,Frösön Stocketitt
740017930,Frösön Södra Mjällevändan
740029687,Frösön Tanne
740029686,Frösön Tannesvängen
740029696,Frösön Tornvägen
740029570,Frösön Trädgårdsvägen
740072519,Frösön Tunnangränd
740038103,Frösön Ullberget
740029648,Frösön Vagled
740029970,Frösön Vagledsbacken
740017724,Frösön Vallaleden
740029615,Frösön Vallaskolan
740029616,Frösön Vallsundet
740071994,Frösön Vandrarvägen
740029661,Frösön Videvägen
740029574,Frösön Västervik
740013446,Frösön Önet
740071995,Frösön Örjansvägen
740029572,Frösön Östbergsskolan Nedre
740076270,Frösön Östbergsskolan Övre
740029611,Frösön Östbergsvägen
740029614,Frösövallen
740021168,Frötorp
740062033,Frötorp
740049956,Frötorp norra
740050692,Frötuna
740010508,Frötuna kyrka
740045704,Frötuna skola
740010511,Frötuna vägskäl
740070386,Frötuna vägskäl Åsäng
740057195,Frövetterstorpsvägen
740060774,Frövetvägen
740000293,Frövi station
740050581,Frövibro
740075882,Frövifors
740050580,Fröviforsvägen
740059112,Frövigatan
740042759,Fröviksvägen
740050577,Fröviskolan
740034815,Frövägen
740066295,Frövägen
740075455,Fu Nusnäsvägen
740025429,Fu rv 70
740013262,Fugelsta vägskäl
740049069,Fulan
740069302,Fullbro
740054908,Fullerstad
740007608,Fullerö
740043755,Fullerö vsk
740062041,Fullestad
740074104,Fullsta
740071542,Fulltofta naturcentrum
740014214,Fulltofta riksvägen
740062457,Fullösa bygdegård
740010386,Fullösa kyrka
740049067,Fulufjället Njupeskär
740075072,Fulufjällsgården
740048893,Fulunäs
740001116,Funbo kyrka
740074582,Fundersmåla
740060611,Fundeskärr
740052122,Funkabo
740052072,Funkabotorget
740052054,Funkabovägen
740031066,Funnäsdalen
740006877,Funsta
740040234,Funtabo
740029380,Funån
740017643,Funäs
740000491,Funäsdalen busstation
740076114,Funäsdalen ga sågen
740018400,Funäsdalen Hållan
740013345,Funäsdalen Kvarnströmmen
740018397,Funäsdalen kyrkogården
740075452,Funäsdalen Kåvan
740018396,Funäsdalen Näséns Bygg
740018395,Funäsdalen OK
740076115,Funäsdalen Sjösvängen
740075666,Funäsdalen Skogen
740076116,Funäsdalen Söromsjön
740017694,Funäsdalen östra
740010387,Fur
740024854,Fur sjukhus
740053279,Furan
740046873,Furbo vsk
740032906,Furskog
740058733,Furtan
740022294,"Furtan, Riksväg 61"
740063804,Furubacken
740046836,Furuberg
740067700,Furuberg
740053413,Furubergsvägen
740060901,Furubergsvägen
740041579,Furubo
740034564,Furuboda Erwes väg
740034565,Furuboda Kaptenens väg
740022764,Furuboda kursgård
740037035,Furubol
740038725,Furuborg
740039218,Furuborg
740038669,Furuborg såg
740044418,Furuborgsvägen
740009783,Furuby
740040339,Furuby
740010388,Furuby väg 25
740009923,Furudal
740000882,Furudal ishallen
740048562,Furudals bruk
740013071,Furudals skola
740043370,Furugatan
740013180,Furuhillsvägen
740042693,Furuhäll
740051608,Furuhäll
740035314,Furuledet
740029838,Furulid
740039216,Furulid
740053074,Furulid
740061462,Furulid
740037685,Furuliden
740076001,Furulidskolan
740055636,Furulidsvägen
740015674,Furulund
740029855,Furulund
740041715,Furulund
740050383,Furulund
740067636,Furulund
740069849,Furulund
740015673,Furulund centrum
740030260,Furulund Centrum
740013280,Furulund Korsgatan
740016624,Furulund station
740013286,Furulund Trädgårdsgatan
740032695,Furulundskolan
740042981,Furulundsvägen
740065475,Furulundsvägen
740032660,Furumovägen
740071067,Furumovägen
740016806,Furunäs
740018071,Furunäs
740022542,Furunäs
740071095,Furunäsbacken
740073368,Furunäset Doktorsvillan
740074084,Furunäset Trastbackegränd
740030873,Furunäsvägen
740040987,Furusjö Badet
740040988,Furusjö Storgatan
740004230,Furusjö Strandvägen
740040989,Furusjö Sågen
740064280,Furustad badplatsen
740064256,Furustad utkiksplatsen
740047844,Furustrand
740025063,Furusund brygga
740001060,Furusund färjeläge
740045705,Furusund hotellplan
740045706,Furusundsbron
740015804,Furusäter
740031267,Furutorp
740066121,Furutorp (Wijk)
740034782,Furutåskolan
740053244,Furuvik
740057237,Furuvik
740010568,Furuvik Lövlundsvägen
740001061,Furuvik station
740014511,Furuvägen
740044228,Furuvägen
740061000,Furuvägen
740067510,Furuvägen
740033278,Furuögrund
740042739,Furåsen
740059230,Furåsvägen/Trekanten
740027601,Fuske
740012268,Futten
740023116,Futura
740076040,Futurum
740033407,Fyllinge
740017047,Fyllinge Abborrvägen
740043410,Fyrbacken
740056488,Fyrbacken
740021589,Fyrby
740050596,Fyrby
740054584,Fyrby
740048416,Fyres
740044694,Fyrgatan
740009457,Fyrkanten
740034087,Fyrkanten
740066571,Fyrklöversbackarna
740046483,Fyrklöverskolan Hedemora
740059231,Fyrktorget
740018976,Fyrs
740059232,Fyrskeppsvägen
740071102,Fyrskeppsvägen
740059233,Fyrspannvägen
740054748,Fyrtorp
740020310,Fyrudden hamn
740010393,Fyrunga
740066169,Fyrvaktaren
740046111,Fyrverkarbacken
740029230,Fyrås
740039150,Fyrökorset
740049598,Fåfängabacken
740067634,Fåfängan
740014045,Fågelberg
740066416,Fågelbrovägen
740053520,Fågelbäret
740014164,Fågelfors centrum
740053284,Fågelhem
740014165,Fågelhem väg 34
740050363,Fågelhult Nora
740048830,Fågeljosef
740073753,Fågelkärr
740040055,Fågelleken
740001062,Fågelmara
740031921,Fågelmara gård
740023373,Fågelmara skola
740047437,Fågelmyra
740068776,Fågelmyren södra
740044247,Fågelsbo
740029477,Fågelsjö vägskäl
740055548,Fågelsjövägen
740026429,Fågelsta
740039106,Fågelsta
740010396,Fågelsta Herrgård
740025025,Fågelsta skola
740055894,Fågelstavägen
740071190,Fågelstigen
740022422,Fågelsudd
740068607,Fågelsunda
740053261,Fågelså
740061621,Fågelsång
740046721,Fågelsången
740064705,Fågelsången
740074845,Fågelsången (Vassunda)
740030101,Fågelsångsvägen
740033020,Fågelsångsvägen
740044656,Fågelsångsvägen
740065668,Fågelsångsvägen
740010397,Fågeltofta väg 19
740051249,Fågeltorget
740049348,Fågelvik
740041896,Fågelviken
740066388,Fågelviks gård
740062835,Fågelviksleden norra
740062856,Fågelviksleden södra
740059226,Fågelvägen
740060994,Fågelvägen
740061339,Fågelvägen
740036432,Fågelvägen Strömsnäsbruk
740073413,Fågelåsen västra
740073412,Fågelåsen östra
740062138,Fågelö
740062136,Fågelö skola
740054477,Fågelögatan
740066123,Fågelöuddevägen
740021764,Fåglahaget
740034459,Fåglarö brygga
740034590,Fåglarö brygga
740033255,Fåglasjön
740032370,Fåglaslätt
740042081,Fåglekärr
740042496,Fåglum
740074254,Fåglum Månsagården
740018295,Fåker
740013517,Fåker Bjärme
740018297,Fåker Bleka
740029963,Fåker Brännan
740018500,Fåker Elmins
740010455,Fåker Gavelins
740029375,Fåker Grönviken OKQ8
740018501,Fåker Hemgården
740072756,Fåker skola
740030013,Fåker station
740062122,Fåleberg
740064319,Fållinge
740069703,Fållnäs
740069702,Fållnäs skola
740065328,Fållorna
740018123,Fångsjö
740015492,Fångsjöbacken
740017649,Fångåmon
740042029,Fåraby
740016524,Fårabäck
740026550,Fårberget
740054343,Fårbetesvägen
740014163,Fårbo centrum
740014166,Fårbo E22
740044782,Fårbo industriområde
740069345,Fårdala skola
740043250,Fårekasen
740034549,Fårgångsö brygga
740063401,Fårhaga
740065884,Fårhagen
740065883,Fårhagsplan
740067988,Fårholmen
740020050,Fårhult vägskäl
740026739,Fårträsk
740066382,Fåruddsvägen
740054338,Fårullsvägen
740062479,Fårvallsslätten
740010400,Fårösund  Kronhagsvägen
740000651,Fårösund färjeläge
740071649,Fårösunds IP
740071880,Fårösundsskolan
740050334,Fåsjöhyttan norra
740050333,Fåsjöhyttan södra
740050338,Fåsjöstrand norra
740050337,Fåsjöstrand södra
740029400,Fåssjödal
740047043,Fäbacken
740050530,Fäboda
740072078,"Fäboda E4, Robertsfors"
740010181,Fäbodbacken
740070685,Fäbodliden
740026583,Fäbodliden vsk 360
740071165,Fäbodåkern
740026422,Fäbovägen väg 92
740064473,Fäbron
740032991,Fägerhult
740025203,Fäggeby
740010401,Fägre Kyrka
740062303,Fägre norra
740062349,Fägrevägen
740026398,Fäladsvägen
740061681,Fälared
740055951,Fällan
740026818,Fällbäck
740026837,"Fällbäcken E4, Skellefteå"
740052467,Fälle
740067777,Fälle
740006545,Fällene
740013850,Fällfors
740013923,Fällfors
740026689,Fällfors
740049140,Fällfors
740026248,Fällforsån
740071167,Fällforsån Byaväg
740071166,Fällforsån Bygdegård
740067957,Fällgate
740021652,Fällkäl
740023835,Fälloheden väg 95
740048722,Fällrisvägen
740029042,Fällsvik
740057413,Fälltakan
740027267,Fällträsk (Ersnäs)
740032402,Fällö vägskäl
740032414,Fällöstrand
740055550,Fältgatan
740072464,Fältspaten
740039667,Fältspatsvägen
740047035,Fältvägen
740049372,Fältvägen
740052165,Fältvägen
740066684,Fältvägen
740048652,Fändriksgatan Färnäs
740052647,Fänehagen
740059234,Fänkålsgatan
740050595,Fänningevägen
740050636,Fänsmossen
740074634,Färdevägen
740052087,Färdigtorpet
740060778,Färdsle
740001063,Färentuna kyrka
740045536,Färentuna prästgård
740045537,Färentuna skola
740040675,Färestorp
740036334,Färgaregatan
740075935,Färgaryd
740033686,Färgaryds kyrka
740000986,Färgelanda centrum
740023108,Färgelanda Valboskolan
740042736,Färgelanda vårdcentral
740042803,Färgelanda väg 172
740059235,Färgfabrikerna
740044547,Färggatan
740053062,Färgshult
740000460,Färila busstation
740045838,Färila hälsocentral
740018991,Färila idrottspark
740018993,Färila kyrka
740018995,Färila Lillbyängarna
740018994,Färila Skolvägen
740018992,Färila Solgården
740018996,Färila Svedja
740042274,Färingen
740010183,Färjan
740047236,Färjegårdarna
740047237,Färjegårdsvägen
740046213,Färjeläget
740047398,Färjenäs norra
740047397,Färjenäs södra
740015220,Färjestaden
740022400,Färjestaden Byggmästargatan
740014374,Färjestaden centrum
740022420,Färjestaden Fritidsgården
740022455,Färjestaden Järnvägsgatan
740022507,Färjestaden Möllstorp
740022558,Färjestaden Sandåsgatan
740022597,Färjestaden Trastgatan
740022569,Färjestaden Äppelvägen
740022631,Färjestaden Ölands Djurpark
740072652,Färjestaden Ölands Köpstad
740076267,Färjestadens högstadium
740065850,Färjestadsvägen
740072666,Färjestadsvägen
740010787,Färjesundets vägskäl (Heby)
740075838,Färjevägen
740061441,Färjås
740030288,Färlöv Hamiltons väg
740074593,Färlövs station
740044881,Färmansbo
740044719,Färmanstorp
740032107,Färmanstorpsvägen
740048089,Färmsnäs
740065592,Färnebogatan
740065394,Färnsviken
740013089,Färnäs gamla posten
740073887,Färnäs skolbusshållplats
740008619,Färsjöberg
740063017,Färsna
740013549,Färsån
740041255,Färövägen
740006546,Fäsjön
740059817,Fässberg
740059808,Fässbergs äldreboende
740059805,Fässbergsskolan
740065326,Fästeredssund
740009997,Fästigen
740029738,Fäviken
740029452,Fäviken vägskäl
740064166,Fäxhult
740052065,Fölehagsvägen
740042729,Fölen
740064263,Fölene kvarn
740042730,Fölesjön
740000420,Föllinge
740029277,Föllinge Hallen vägskäl
740075143,Föllinge skola
740010405,Fölsbyn
740057450,Fölsvik
740067021,Fölvägen
740061779,Fönhult
740012029,Fönvindsvägen västra
740012047,Fönvindsvägen östra
740051657,Föra kyrka
740014160,Föra väg 136
740036091,Förarp
740057335,Förby
740049473,Fördärvet
740040441,Föredavägen
740036271,"Föreningsgatan, Ljungby"
740051862,Föreningshuset
740035730,Föreningslokalen
740072788,Företagscentrum
740071233,Företagsgatan 44
740070171,Företagsgatan 64
740076031,Företagsv/Tjädervägen
740071464,Företagsvägen
740032287,Förkärla kyrka
740016054,Förlanda Kyrka
740051021,Förlunda
740051019,Förlunda trafikplats
740066302,Förmansvägen
740069906,Förmansvägen
740030113,Förnäsvägen
740072722,Förnätragatan N
740043234,Förrådsgatan
740070076,Förrådsvägen
740050768,Församlingsgården
740042382,Församlingshemmet
740043340,Förskolan
740015359,Förslöv Bokesliden
740070281,Förslöv Fabriksvägen
740022118,Förslöv Margretetorpsvägen
740000711,Förslöv Sandbacksvägen
740001612,Förslöv station
740022116,Förslöv Önnarpsvägen
740062682,Försäljaren
740008272,Försäter
740008277,Försäter skola
740008281,Försäter Stenhagen
740025531,Förås
740066299,Fösabacken
740046838,Fösarbo
740061772,G:a Arkelstorp
740056680,G:a Eksjövägen 12
740031270,G:a Hasslarp Bosarpsvägen
740031271,G:a Hasslarp Bygdegården
740031273,G:a Vilhelmsfält
740031835,Ga Riksvägen
740062003,Gabrielssons
740063799,Gaddeberga
740014169,Gadderås
740074469,Gadderöd
740042900,Gaddesannavägen
740047407,Gagnbro
740074026,Gagnbro södra
740041044,Gagneberg
740025317,Gagnef Flottbron
740020847,Gagnef ICA
740048050,Gagnef kyrkan
740013040,Gagnef Kyrkby
740013041,Gagnef Nordbo
740000322,Gagnef station
740071987,Gagnefsbyn
740047578,Gahns väg
740018217,Galasjö
740032570,Galgabacken
740031888,Galgamarkstrappan
740066999,Galgbacken
740047752,Galgberget
740029828,Galhammar vägskäl
740025629,Galileis gata
740039117,Galisatt
740067629,Gallboda
740062699,Gallegården
740044787,Gallerian
740062059,Gallernäset
740032497,Galleryda vsk
740054541,Gallestad
740074737,Gallsjövägen
740015140,Gallsäter
740038958,Galltorp
740068163,Galltorp
740011082,Galltorp (Norrtälje)
740062020,Gallås
740060730,Gallåsvägen
740024798,Galoppfältet station
740054209,Galoppgatan
740067363,Galoppgatan
740040539,Galtabäck
740028937,Galten infart
740034016,Galtholmen brygga
740026946,Galtisjaur
740015141,Galtström
740043844,Galttegen
740042190,Galtö
740042189,Galtö slip
740030341,Gamla affären affären Andersbo
740047948,Gamla affären Bengtsheden
740047174,Gamla affären Norrbo
740046926,Gamla affären Vad
740066246,Gamla allén
740048688,Gamla Ambergsvägen Vika
740047196,Gamla apoteket Sunnansjö
740034841,Gamla Aspliden
740076061,Gamla banvallen
740047655,Gamla Berget
740074105,Gamla Berget skolbusshållplats
740060896,Gamla Björboholmsvägen
740049676,Gamla Björkavägen
740073643,Gamla Bolltorpsvägen
740014458,Gamla Boo
740047553,Gamla Brandstation
740008819,Gamla brandstationen Enviken
740046743,Gamla brandstationen St Skedvi
740043352,Gamla Brattsbacka
740046265,Gamla Bromstensvägen
740067282,Gamla Brovägen
740066394,Gamla Brunnsvägen
740046355,Gamla bryggeriet Fors
740014168,Gamla Bössan
740075812,Gamla E4 Skönvik
740075678,Gamla Falmark
740026328,Gamla Falmark väg 364
740047383,Gamla flottbron
740012971,Gamla Gruvkontoret
740024291,Gamla Gränome
740014033,Gamla gästgivaregården
740047793,Gamla Herrgården
740047670,Gamla Herrhagen
740032277,Gamla Hulta
740047109,Gamla kiosken Björkås
740048780,Gamla Konsum Idbäck
740058271,Gamla Kroppavägen
740062652,Gamla Kungsvägen
740047985,Gamla Kyrkan Enviksbyn
740054975,Gamla kyrkogården
740041871,Gamla kyrkogården Brastad
740037865,Gamla Kyrkvägen
740047926,Gamla landsvägen
740048026,Gamla landsvägen Sifferbo
740053964,Gamla lasarettet
740066754,Gamla lasarettsvägen
740059238,Gamla Lillebyvägen
740053534,Gamla Lövskärsvägen
740070056,Gamla Malmsjön
740047940,Gamla mejeriet
740014074,Gamla mossen
740048429,Gamla Nittsjötvätten
740048969,Gamla plantskolan
740047973,Gamla posten Linghed
740059983,Gamla Prästvägen
740032362,Gamla Riksvägen
740034827,Gamla Risingevägen
740063895,Gamla Rydalsvägen
740053119,Gamla Sanatorievägen
740006602,Gamla Sibovägen
740055344,Gamla skolan
740062446,Gamla skolan
740048542,Gamla skolan Dalhed
740046524,Gamla skolan Grådö
740046839,Gamla skolan Hagge
740048172,Gamla skolan Hulån
740048559,Gamla skolan Norrboda
740048564,Gamla skolan Sörboda
740047178,Gamla skolan Västansjö
740048435,Gamla skolan Västbjörka
740071186,Gamla skolvägen
740066819,Gamla småskolan
